common.name,latitude,longitude,observation.count
Belted Kingfisher,38.4379,-105.214,101
Belted Kingfisher,38.4381696,-105.2268738,8
Belted Kingfisher,38.4385416,-105.2248374,1
Belted Kingfisher,38.43862,-105.226827,1
Belted Kingfisher,38.438626,-105.224867,2
Belted Kingfisher,38.4398587,-107.8827381,2
Belted Kingfisher,38.4399775,-107.8828633,2
Belted Kingfisher,38.44005,-105.22024,1
Belted Kingfisher,38.4404806,-107.8699493,24
Belted Kingfisher,38.440843,-107.871221,1
Belted Kingfisher,38.441277,-109.041793,1
Belted Kingfisher,38.4416953,-107.8824747,2
Belted Kingfisher,38.4423725,-107.8826318,5
Belted Kingfisher,38.4434764,-107.8697171,1
Belted Kingfisher,38.4439427,-107.8768242,1
Belted Kingfisher,38.4443366,-105.1848077,5
Belted Kingfisher,38.444721,-107.856547,2
Belted Kingfisher,38.4465903,-107.856667,2
Belted Kingfisher,38.446979,-105.1789391,2
Belted Kingfisher,38.447724,-107.8576541,152
Belted Kingfisher,38.4516394,-107.8744984,15
Belted Kingfisher,38.453767,-105.492767,1
Belted Kingfisher,38.454726,-108.841784,1
Belted Kingfisher,38.462431,-107.876036,2
Belted Kingfisher,38.4632449,-107.8764242,1
Belted Kingfisher,38.46368,-106.61143,9
Belted Kingfisher,38.4637622,-105.0515152,51
Belted Kingfisher,38.464012,-107.879082,1
Belted Kingfisher,38.4645675,-107.8784402,52
Belted Kingfisher,38.4679713,-107.9105902,11
Belted Kingfisher,38.4710625,-107.8826094,36
Belted Kingfisher,38.4715063,-102.786088,22
Belted Kingfisher,38.474745,-107.885105,1
Belted Kingfisher,38.4774629,-104.4271302,1
Belted Kingfisher,38.4798496,-107.0694494,4
Belted Kingfisher,38.4825363,-107.8961045,114
Belted Kingfisher,38.4849358,-107.8932062,1
Belted Kingfisher,38.48682,-104.43801,209
Belted Kingfisher,38.487447,-105.916718,2
Belted Kingfisher,38.492209,-105.917337,1
Belted Kingfisher,38.4969,-104.43792,51
Belted Kingfisher,38.4984744,-107.9058695,6
Belted Kingfisher,38.5030756,-104.4431913,1
Belted Kingfisher,38.5044924,-107.9130177,1
Belted Kingfisher,38.504767,-107.031851,1
Belted Kingfisher,38.5070217,-104.4403696,24
Belted Kingfisher,38.5103631,-106.5372562,5
Belted Kingfisher,38.5119131,-107.0213204,5
Belted Kingfisher,38.5125273,-106.0629686,1
Belted Kingfisher,38.5126067,-107.6252014,1
Belted Kingfisher,38.514429,-104.436518,1
Belted Kingfisher,38.5151146,-107.0173877,1
Belted Kingfisher,38.5153276,-107.0185465,1
Belted Kingfisher,38.5157289,-106.9935485,22
Belted Kingfisher,38.5177673,-106.0543084,1
Belted Kingfisher,38.519973,-106.785278,2
Belted Kingfisher,38.5202352,-106.0350609,2
Belted Kingfisher,38.521588,-106.105399,2
Belted Kingfisher,38.522078,-106.670182,1
Belted Kingfisher,38.5222475,-107.3044796,2
Belted Kingfisher,38.522741,-106.939998,4
Belted Kingfisher,38.5231131,-106.017622,1
Belted Kingfisher,38.523706,-105.993345,1
Belted Kingfisher,38.5305546,-105.9959092,3
Belted Kingfisher,38.5341765,-105.9868133,4
Belted Kingfisher,38.5356787,-104.4588983,1
Belted Kingfisher,38.5362501,-105.9894054,1
Belted Kingfisher,38.5373243,-105.9904131,1
Belted Kingfisher,38.537703,-105.990502,7
Belted Kingfisher,38.5398118,-106.0306264,8
Belted Kingfisher,38.5402498,-105.991012,2
Belted Kingfisher,38.5403783,-106.0041618,39
Belted Kingfisher,38.5411028,-104.4675811,1
Belted Kingfisher,38.542438,-106.021803,4
Belted Kingfisher,38.5427569,-106.0029276,1
Belted Kingfisher,38.5435336,-106.0224427,42
Belted Kingfisher,38.5435614,-106.022394,1
Belted Kingfisher,38.543615,-106.001067,1
Belted Kingfisher,38.5436846,-106.0044837,99
Belted Kingfisher,38.544272,-106.9268847,1
Belted Kingfisher,38.544591,-106.020798,1
Belted Kingfisher,38.5449768,-106.0072088,1
Belted Kingfisher,38.545018,-106.012467,4
Belted Kingfisher,38.5450353,-106.0176597,2
Belted Kingfisher,38.5452789,-106.0180154,9
Belted Kingfisher,38.5459502,-106.0080242,3
Belted Kingfisher,38.5471585,-104.4583511,7
Belted Kingfisher,38.5476405,-106.9269473,1
Belted Kingfisher,38.5486812,-104.9755454,1
Belted Kingfisher,38.5490526,-106.941838,1
