common.name,latitude,longitude,observation.count
Belted Kingfisher,42.4537748,-122.8806974,7
Belted Kingfisher,42.4549631,-122.9499321,1
Belted Kingfisher,42.455113,-122.858776,1
Belted Kingfisher,42.4554127,-122.2469974,2
Belted Kingfisher,42.4555578,-122.9084051,1
Belted Kingfisher,42.4558243,-121.0473204,1
Belted Kingfisher,42.455951,-122.8593349,22
Belted Kingfisher,42.4562381,-122.8566808,1
Belted Kingfisher,42.456405,-122.856378,1
Belted Kingfisher,42.4564774,-122.8564006,1
Belted Kingfisher,42.4565051,-122.8601503,1
Belted Kingfisher,42.4566475,-122.8777885,1
Belted Kingfisher,42.456902,-122.858724,1
Belted Kingfisher,42.457574,-122.876866,1
Belted Kingfisher,42.458104,-120.998354,1
Belted Kingfisher,42.4583095,-123.0311031,1
Belted Kingfisher,42.46024,-122.85118,1
Belted Kingfisher,42.4609327,-123.0151954,1
Belted Kingfisher,42.4616733,-124.3699669,4
Belted Kingfisher,42.4617821,-123.1740798,1
Belted Kingfisher,42.4647366,-122.8813589,8
Belted Kingfisher,42.465276,-123.48633,24
Belted Kingfisher,42.4658923,-124.3458366,9
Belted Kingfisher,42.4659295,-123.4870445,3
Belted Kingfisher,42.4686658,-124.3415511,8
Belted Kingfisher,42.46904,-122.85268,1
Belted Kingfisher,42.4690765,-124.3391408,1
Belted Kingfisher,42.4692143,-122.8659734,9
Belted Kingfisher,42.4701,-121.2708,1
Belted Kingfisher,42.4709356,-122.0906335,1
Belted Kingfisher,42.470968,-122.090575,1
Belted Kingfisher,42.471086,-122.090927,2
Belted Kingfisher,42.471099,-122.090763,1
Belted Kingfisher,42.4720083,-122.0887299,1
Belted Kingfisher,42.473363,-122.697391,1
Belted Kingfisher,42.473482,-122.089675,3
Belted Kingfisher,42.4737429,-122.0863008,6
Belted Kingfisher,42.4741729,-124.3292771,2
Belted Kingfisher,42.4742958,-122.4478626,4
Belted Kingfisher,42.4745305,-122.0871099,23
